Fecha,Equipo_Local,Equipo_Visitante,Goles_Local,Goles_Visitante,Peso_Local,avg_Córneres_5_Local,avg_Tarjetas_amarillas_5_Local,avg_Faltas_5_Local,avg_Paradas_5_Local,avg_Pases_Pct_5_Local,avg_Pases_Exitosos_5_Local,Peso_Visitante,Resultado_1X2,avg_Pases_Pct_total_Visitante,avg_Remates_a_puerta_5_Visitante,avg_Córneres_5_Visitante,avg_Tarjetas_amarillas_5_Visitante,avg_Faltas_5_Visitante,avg_Paradas_5_Visitante,avg_Pases_Exitosos_5_Visitante,diff_avg_Remates_a_puerta_5,diff_avg_Córneres_5,diff_avg_Tarjetas_amarillas_5,diff_avg_Faltas_5,diff_avg_Paradas_5,diff_avg_Pases_Pct_5,diff_avg_Ptos_5,diff_Puntos,Prob_Implicita_ELO,diff_Tier
2021-09-05,Inglaterra,Andorra,4.0,0.0,1.0,6.25,1.25,10.25,0.25,0.91,682.25,0.9100000000000001,1,,,,,,,,,,,,,,,622.0,0.9728939944716963,-2
2021-09-06,EE. UU.,Canadá,1.0,1.0,0.75,3.0,2.0,19.0,1.0,0.72,254.0,0.75,X,0.835,6.0,8.0,1.0,15.45,3.5,415.55,-4.0,-5.0,1.0,3.5500000000000007,-2.5,-0.11499999999999999,-1.0,216.0,0.7761545753418307,-1
2021-09-06,Costa Rica,México,0.0,1.0,0.72,0.0,1.0,14.0,2.0,0.78,306.0,0.75,2,0.9,7.0,7.0,2.0,16.0,0.0,485.0,-7.0,-7.0,-1.0,-2.0,2.0,-0.12,-2.0,-205.0,0.23503873644731077,2
2021-09-06,Paraguay,Colombia,1.0,1.0,0.95,3.6666666666666665,2.3333333333333335,12.0,1.3333333333333333,0.22,55.333333333333336,0.95,X,0.26,4.333333333333333,5.0,3.0,18.333333333333332,3.3333333333333335,87.66666666666667,-1.6666666666666665,-1.3333333333333335,-0.6666666666666665,-6.333333333333332,-2.0,-0.04000000000000001,-1.3333333333333335,-125.0,0.32749035666501497,2
2021-09-06,Jamaica,Panamá,0.0,3.0,0.72,3.0,1.0,7.0,5.0,0.65,138.0,0.75,2,0.8225,3.5,8.0,0.5,13.0,0.5,384.55,-2.5,-5.0,0.5,-6.0,4.5,-0.1725,-2.0,125.0,0.672509643334985,0
2021-09-06,Uruguay,Bolivia,4.0,2.0,0.95,4.333333333333333,1.6666666666666667,13.666666666666666,3.0,0.24333333333333332,84.66666666666667,0.885,1,0.86,3.0,7.0,4.0,16.0,3.0,366.0,-0.6666666666666665,-2.666666666666667,-2.333333333333333,-2.333333333333334,0.0,-0.6166666666666667,0.0,332.0,0.8711477984045555,-2
2021-09-06,Sudáfrica,Ghana,1.0,0.0,0.6,4.0,1.0,13.0,1.0,0.83,347.0,0.6,1,0.796,6.0,2.0,1.0,13.9,2.0,339.0,-3.0,2.0,0.0,-0.9000000000000004,-1.0,0.03399999999999992,-2.0,-83.0,0.38277496909505365,0
2021-09-06,Costa de Marfil,Camerún,2.0,1.0,0.6,5.0,0.6,10.1,0.0,0.8019999999999999,332.6,0.6150000000000001,1,,,,,,,,,,,,,,,-71.0,0.399221754109989,0
2021-09-07,Burkina Faso,Argelia,1.0,1.0,0.6,,,,,,,0.6,X,0.89,13.0,10.0,1.0,12.8,0.0,542.1,,,,,,,,-97.0,0.36392310031211805,0
2021-09-07,Bosnia-Herzegovina,Kazajistán,2.0,2.0,1.0,5.666666666666667,1.3333333333333333,9.666666666666666,2.0,0.85,431.6666666666667,0.96,X,0.82,0.0,0.0,0.0,13.0,7.0,343.0,4.0,5.666666666666667,1.3333333333333333,-3.333333333333334,-5.0,0.030000000000000027,0.6666666666666666,268.0,0.8238615285055724,0
2021-09-07,Francia,Finlandia,2.0,0.0,1.0,7.2,1.4,12.0,1.0,0.8960000000000001,605.6,0.8550000000000001,1,0.84,7.0,5.0,3.0,11.0,6.0,374.0,-3.2,2.2,-1.6,1.0,-5.0,0.05600000000000016,0.8,344.0,0.8787049512118514,-3
2021-09-07,Noruega,Gibraltar,5.0,1.0,1.0,7.4,1.6,13.2,2.0,0.8460000000000001,499.8,0.8649999999999999,1,0.5666666666666668,1.0,2.0,2.3333333333333335,12.333333333333334,8.333333333333334,115.33333333333333,4.6,5.4,-0.7333333333333334,0.8666666666666654,-6.333333333333334,0.2793333333333333,2.0,562.0,0.9621351633851132,0
2021-09-07,Países Bajos,Turquía,6.0,1.0,1.0,9.8,1.6,10.2,1.0,0.8939999999999999,616.2,1.0,1,0.85,6.0,4.8,2.8,14.0,2.8,447.0,4.199999999999999,5.000000000000001,-1.1999999999999997,-3.8000000000000007,-1.7999999999999998,0.04399999999999993,-0.20000000000000018,122.0,0.6686949563073317,-2
2021-09-07,Irak,Irán,0.0,3.0,0.7,7.666666666666667,2.3333333333333335,12.533333333333333,2.6666666666666665,0.7863333333333333,344.90000000000003,0.7,2,0.8495,9.5,6.0,2.25,11.025,1.0,447.525,-8.166666666666666,1.666666666666667,0.08333333333333348,1.5083333333333329,1.6666666666666665,-0.0631666666666667,-1.6666666666666667,-148.0,0.29902260138989206,0
2021-09-07,Austria,Escocia,0.0,1.0,1.0,3.8,1.2,11.0,1.8,0.8560000000000001,509.6,1.0,2,0.85,4.4,4.6,1.72,12.6,2.2,432.6,0.39999999999999947,-0.7999999999999998,-0.52,-1.5999999999999996,-0.40000000000000013,0.006000000000000116,-0.20000000000000018,95.0,0.6334077000711676,-1
2021-09-07,Omán,Arabia Saudí,0.0,1.0,0.7299999999999999,5.5,1.0,8.0,2.0,0.315,88.0,0.7,2,0.352,6.2,5.6,1.8,7.2,1.6,219.76,-3.2,-0.09999999999999964,-0.8,0.7999999999999998,0.3999999999999999,-0.03699999999999998,-1.5,-50.0,0.4285368825916186,0
2021-09-07,Corea del Sur,Líbano,1.0,0.0,0.7,10.25,0.9,12.5,0.0,0.24275,142.15,0.7,1,0.791,1.0,1.0,2.1,9.0,5.0,264.3,8.0,9.25,-1.2000000000000002,3.5,-5.0,-0.54825,2.5,202.0,0.761842109917936,0
2021-09-07,Vietnam,Australia,0.0,1.0,0.705,0.0,3.0,13.0,5.0,0.67,177.0,0.7,2,0.35039999999999993,8.0,7.2,1.16,12.0,0.6,217.84,-7.0,-7.2,1.84,1.0,4.4,0.3196000000000001,-3.0,-199.0,0.24130537985314435,0
2021-09-07,Zambia,Túnez,0.0,2.0,0.7050000000000001,,,,,,,0.6,2,,,,,,,,,,,,,,,-238.0,0.20261368597229626,1
2021-09-07,China,Japón,0.0,1.0,0.7,2.0,2.0,7.0,6.0,0.82,337.0,0.7,2,0.516,12.0,7.6,1.1,13.5,1.6,312.46,-12.0,-5.6,0.8999999999999999,-6.5,4.4,0.30399999999999994,-2.4,-179.0,0.2630052394593107,1
2021-09-07,Croacia,Eslovenia,3.0,0.0,1.0,5.2,2.2,11.4,2.2,0.8560000000000001,547.0,0.8049999999999999,1,0.76,2.0,2.0,2.0,11.0,4.0,239.0,1.6,3.2,0.20000000000000018,0.40000000000000036,-1.7999999999999998,0.09600000000000009,-1.0,238.0,0.7973863140277038,-2
2021-09-07,Cabo Verde,Nigeria,1.0,2.0,0.6,,,,,,,0.6150000000000001,2,,,,,,,,,,,,,,,-168.0,0.27546175715746396,0
2021-09-07,Azerbaiyán,Portugal,0.0,3.0,0.78,0.0,1.0,11.0,13.0,0.74,275.0,1.0,2,0.8625,8.5,9.25,2.0,10.75,1.75,524.25,-8.5,-9.25,-1.0,0.25,11.25,-0.12250000000000005,-2.5,-482.0,0.05871144612901999,2
2021-09-08,Bielorrusia,Bélgica,0.0,1.0,0.8550000000000001,1.5,1.0,8.5,6.5,0.73,238.5,1.0,2,0.8720000000000001,7.6,5.4,1.72,9.4,1.8,609.4,-6.6,-3.9000000000000004,-0.72,-0.9000000000000004,4.7,-0.14200000000000013,-2.6,-511.0,0.05013728806915506,3
2021-09-08,Grecia,Suecia,2.0,1.0,0.975,0.0,2.0,10.0,1.0,0.65,141.0,1.0,1,0.8033333333333333,6.0,5.0,2.0,15.0,2.0,339.3333333333333,-5.0,-5.0,0.0,-5.0,-1.0,-0.15333333333333332,-2.0,-145.0,0.30265492141014677,1
2021-09-08,Islandia,Alemania,0.0,4.0,0.7849999999999999,3.0,2.0,11.0,2.0,0.77,173.0,1.0,2,0.906,7.0,6.4,1.78,10.2,1.2,745.4,-5.0,-3.4000000000000004,0.21999999999999997,0.8000000000000007,0.8,-0.136,-2.4,-172.0,0.27089003710224746,2
2021-09-08,Kosovo,España,0.0,2.0,0.8899999999999999,2.0,3.5,9.5,7.5,0.73,249.0,1.0,2,0.9179999999999999,5.6,5.8,1.0,9.6,1.2,802.6,-5.1,-3.8,2.5,-0.09999999999999964,6.3,-0.18799999999999994,-2.0,-490.0,0.05621754784742674,2
2021-09-08,Polonia,Inglaterra,1.0,1.0,0.8399999999999999,0.0,1.0,17.0,2.0,0.78,269.0,1.0,X,0.9120000000000001,7.2,6.0,1.2,10.8,0.2,691.0,-6.2,-6.0,-0.19999999999999996,6.199999999999999,1.8,-0.13200000000000012,-3.0,-111.0,0.34548000561753406,1
2021-09-08,Irlanda del Norte,Suiza,0.0,0.0,0.86,,,,,,,1.0,X,0.8533333333333334,5.333333333333333,9.666666666666666,1.6666666666666667,14.333333333333334,3.3333333333333335,501.3333333333333,,,,,,,,-153.0,0.293024705191459,1
2021-09-09,Canadá,El Salvador,3.0,0.0,0.75,6.0,1.3333333333333333,14.299999999999999,2.6666666666666665,0.79,331.03333333333336,0.735,1,0.72,1.0,5.0,1.0,11.0,2.0,267.0,4.0,1.0,0.33333333333333326,3.299999999999999,0.6666666666666665,0.07000000000000006,0.6666666666666667,-12.0,0.4827374755676238,0
2021-09-09,Panamá,México,1.0,1.0,0.75,5.333333333333333,0.3333333333333333,12.666666666666666,1.3333333333333333,0.8283333333333333,409.3666666666666,0.75,X,0.865,5.0,6.5,2.5,13.5,0.5,420.5,-0.666666666666667,-1.166666666666667,-2.1666666666666665,-0.8333333333333339,0.8333333333333333,-0.036666666666666736,-0.6666666666666665,-320.0,0.13680688860321,2
2021-09-09,Honduras,EE. UU.,1.0,4.0,0.6950000000000001,3.0,2.0,20.0,2.0,0.69,174.0,0.75,2,0.79,2.0,4.0,2.5,14.5,1.5,379.5,4.0,-1.0,-0.5,5.5,0.5,-0.10000000000000009,0.0,-181.0,0.2607797458593321,1
2021-09-10,Paraguay,Venezuela,2.0,1.0,0.95,4.25,2.75,13.25,2.5,0.365,129.0,0.9499999999999998,1,0.37,3.5,4.0,2.5,10.5,5.0,81.0,-0.75,0.25,0.25,2.75,-2.5,-0.0050000000000000044,0.0,-25.0,0.4640840730548977,1
2021-09-10,Colombia,Chile,3.0,1.0,0.95,6.5,3.25,14.75,3.0,0.39,136.75,0.945,1,0.5599999999999999,2.3333333333333335,4.0,3.0,18.0,4.333333333333333,269.3333333333333,2.6666666666666665,2.5,0.25,-3.25,-1.333333333333333,-0.16999999999999993,0.8333333333333334,34.0,0.5487743358597419,-1
2021-09-10,Argentina,Bolivia,3.0,0.0,0.95,4.0,2.0,14.0,1.6666666666666667,0.3066666666666667,183.33333333333334,0.8949999999999999,1,0.825,4.0,3.5,3.0,14.0,4.5,344.5,4.333333333333334,0.5,-1.0,0.0,-2.833333333333333,-0.5183333333333333,1.1666666666666667,335.0,0.8730738822502696,-2
2021-09-10,Brasil,Perú,2.0,0.0,0.95,4.0,2.6666666666666665,13.666666666666666,2.0,0.25666666666666665,96.33333333333333,0.9299999999999999,1,0.27999999999999997,2.3333333333333335,4.0,2.6666666666666665,13.0,2.0,177.33333333333334,2.6666666666666665,0.0,0.0,0.6666666666666661,0.0,-0.023333333333333317,1.6666666666666667,231.0,0.7907981027972382,-2
2021-09-10,Uruguay,Ecuador,1.0,0.0,0.95,5.0,1.25,12.5,3.0,0.39249999999999996,165.75,0.95,1,0.4275,2.75,6.25,2.5,14.25,2.5,189.0,1.5,-1.25,-1.25,-1.75,0.5,-0.03500000000000003,0.5,230.0,0.7898441797581306,-2
2021-10-06,Marruecos,Guinea-Bisáu,5.0,0.0,0.6,5.0,1.0,16.5,2.0,0.8319999999999999,407.4,0.6100000000000001,1,,,,,,,,,,,,,,,335.0,0.8730738822502696,0
2021-10-07,Irak,Líbano,0.0,0.0,0.7,5.75,2.5,13.15,2.75,0.78725,339.675,0.7250000000000001,X,0.7105,2.0,1.0,2.55,9.0,5.5,210.65,-0.75,4.75,-0.04999999999999982,4.15,-2.75,0.07674999999999998,1.0,85.0,0.6199413590445233,0
2021-10-07,Emiratos Árabes Unidos,Irán,0.0,1.0,0.7150000000000001,,,,,,,0.7,2,0.8376000000000001,8.8,4.8,2.2,12.02,1.0,420.02,,,,,,,,-170.0,0.27316992772326887,0
2021-10-07,Arabia Saudí,Japón,1.0,0.0,0.7,4.8,1.8,9.6,1.8,0.33799999999999997,185.2,0.7,1,0.57,7.6,6.4,1.0,15.1,1.6,421.66,-2.5999999999999996,-1.6000000000000005,0.8,-5.5,0.19999999999999996,-0.346,0.6000000000000001,-149.0,0.29781739790947936,1
2021-10-07,Australia,Omán,3.0,1.0,0.7,5.8,1.4,11.2,0.8,0.5184,325.84000000000003,0.6849999999999999,1,0.4366666666666667,3.0,6.333333333333333,0.6666666666666666,7.333333333333333,1.3333333333333333,116.33333333333333,4.0,-0.5333333333333332,0.7333333333333333,3.8666666666666663,-0.5333333333333332,0.08173333333333327,2.0,154.0,0.7081663882812006,0
2021-10-07,Túnez,Mauritania,3.0,0.0,0.6,2.0,4.0,14.8,4.0,0.852,474.7,0.6000000000000001,1,,,,,,,,,,,,,,,296.0,0.8460451004320948,-1
2021-10-07,Corea del Sur,Siria,2.0,1.0,0.7,10.6,0.9199999999999999,12.0,0.6,0.36619999999999997,215.51999999999998,0.71,1,0.59,1.0,4.0,2.0,8.0,3.0,130.0,7.6,6.6,-1.08,4.0,-2.4,-0.2238,2.6,152.0,0.7057813597120025,0
2021-10-08,México,Canadá,1.0,1.0,0.75,6.0,2.2666666666666666,13.0,1.0,0.85,402.3333333333333,0.75,X,0.7875,5.0,5.25,1.5,15.725,2.0,316.525,-0.33333333333333304,0.75,0.7666666666666666,-2.7249999999999996,-1.0,0.0625,0.3333333333333335,300.0,0.8490204427886767,-2
2021-10-08,República Checa,Gales,2.0,2.0,1.0,6.6,1.3800000000000001,13.0,2.2,0.8119999999999999,429.6,1.0,X,0.765,2.0,2.0,1.5,10.5,2.0,243.0,3.4000000000000004,4.6,-0.11999999999999988,2.5,0.20000000000000018,0.04699999999999993,-0.10000000000000009,-106.0,0.3520169867496943,1
2021-10-08,Malaui,Costa de Marfil,0.0,3.0,0.6950000000000001,,,,,,,0.6,2,0.8019999999999999,3.5,2.5,1.8,13.55,1.0,326.1,,,,,,,,-216.0,0.22384542465816928,0
2021-10-08,Chipre,Croacia,0.0,3.0,0.8350000000000002,0.0,1.0,7.0,2.0,0.7,231.0,1.0,2,0.86,4.8,6.0,1.2,11.0,2.4,532.0,-2.8,-6.0,-0.19999999999999996,-4.0,-0.3999999999999999,-0.15399999999999991,-2.6,-393.0,0.09429462645676252,2
2021-10-08,Alemania,Rumanía,2.0,1.0,1.0,7.4,1.58,10.2,1.2,0.898,689.8,0.9,1,0.77,2.0,3.0,1.0,10.0,8.0,278.0,5.6,4.4,0.5800000000000001,0.1999999999999993,-6.8,0.128,2.4,144.0,0.6961287704295998,-2
2021-10-08,Egipto,Libia,1.0,0.0,0.6,3.5,2.5,16.45,0.0,0.797,326.35,0.6,1,,,,,,,,,,,,,,,255.0,0.8127376816365348,0
2021-10-08,Argelia,Níger,6.0,1.0,0.6,7.0,1.0,13.350000000000001,1.0,0.853,442.95000000000005,0.6250000000000002,1,,,,,,,,,,,,,,,316.0,0.8604511617577122,0
2021-10-08,El Salvador,Panamá,1.0,0.0,0.7100000000000001,4.5,1.0,16.0,2.0,0.79,351.0,0.75,1,0.81875,4.0,4.75,0.9,12.75,1.75,378.275,-3.5,-0.25,0.09999999999999998,3.25,0.25,-0.028749999999999942,-1.5,32.0,0.5459219227804837,0
2021-10-08,Letonia,Países Bajos,0.0,1.0,0.9550000000000001,2.0,2.3333333333333335,11.333333333333334,6.666666666666667,0.73,208.33333333333334,1.0,2,0.8983333333333334,11.0,8.2,1.8,10.4,0.8,631.6,-8.666666666666666,-6.199999999999999,0.5333333333333334,0.9333333333333336,5.866666666666667,-0.17199999999999993,-2.2666666666666666,-527.0,0.04592836489714044,2
2021-10-08,Turquía,Noruega,1.0,1.0,1.0,4.0,2.8,11.8,2.8,0.844,448.2,1.0,X,0.8483333333333333,5.8,7.0,1.6,11.0,2.2,468.2,-0.5999999999999996,-3.0,1.1999999999999997,0.8000000000000007,0.5999999999999996,0.0039999999999998925,-0.3999999999999999,37.0,0.5530468951694625,0
2021-10-08,Ecuador,Bolivia,3.0,0.0,0.95,5.6,2.2,14.6,2.0,0.48,198.2,0.985,1,0.7966666666666667,3.6666666666666665,3.0,3.0,13.0,4.333333333333333,293.0,-1.0666666666666664,2.5999999999999996,-0.7999999999999998,1.5999999999999996,-2.333333333333333,-0.31666666666666676,0.46666666666666673,102.0,0.6427130688326204,0
2021-10-08,Venezuela,Brasil,1.0,3.0,0.9349999999999999,3.3333333333333335,2.0,10.666666666666666,4.0,0.5166666666666667,187.33333333333334,0.95,2,0.41000000000000003,4.75,3.5,3.0,14.5,1.75,201.75,-1.4166666666666665,-0.16666666666666652,-1.0,-3.833333333333334,2.25,0.10666666666666669,-2.6666666666666665,-242.0,0.19891906017105437,2
2021-10-08,Paraguay,Argentina,0.0,0.0,0.95,4.0,2.6,13.0,2.4,0.45600000000000007,176.4,0.95,X,0.45,8.0,5.0,1.5,13.0,2.0,277.5,-5.0,-1.0,1.1,0.0,0.3999999999999999,0.006000000000000061,-1.0,-166.0,0.2777654663508294,2
2021-10-08,Uruguay,Colombia,0.0,0.0,0.95,4.2,1.4,12.2,2.8,0.458,190.4,0.95,X,0.484,4.8,5.4,2.8,14.4,2.8,186.2,-1.1999999999999997,-1.2000000000000002,-1.4,-2.200000000000001,0.0,-0.025999999999999968,0.0,38.0,0.554469374021676,0
2021-10-08,EE. UU.,Jamaica,2.0,0.0,0.75,4.0,2.1,15.0,1.6666666666666667,0.7766666666666667,340.0,0.6899999999999998,1,0.6950000000000001,2.0,3.5,1.0,14.5,4.0,194.5,2.0,0.5,1.1,0.5,-2.333333333333333,0.08166666666666667,1.6666666666666667,111.0,0.654519994382466,-1
2021-10-09,Guinea-Bisáu,Marruecos,0.0,3.0,0.705,3.0,3.0,11.0,5.0,0.777,284.8,0.6,2,0.8305,6.5,5.5,0.5,16.75,1.5,406.15,-5.5,-2.5,2.5,-5.75,3.5,-0.05349999999999999,-3.0,-335.0,0.12692611774973042,0
2021-10-09,Senegal,Namibia,4.0,1.0,0.6,6.0,0.0,13.0,1.0,0.891,535.4,0.6000000000000001,1,,,,,,,,,,,,,,,415.0,0.9159794127382721,-1
2021-10-09,Andorra,Inglaterra,0.0,5.0,0.8099999999999999,0.0,6.0,16.0,1.0,0.42,50.0,1.0,2,0.9049999999999999,4.6,5.2,1.4,10.8,0.8,611.4,-4.6,-5.2,4.6,5.199999999999999,0.19999999999999996,-0.47800000000000004,-2.6,-622.0,0.027106005528303685,2
2021-10-09,Islas Feroe,Austria,0.0,2.0,0.905,4.5,1.0,10.0,3.5,0.755,239.0,1.0,2,0.8566666666666666,4.4,4.4,1.0,11.0,1.8,507.6,-1.4000000000000004,0.09999999999999964,0.0,-1.0,1.7,-0.10499999999999998,-1.2,-348.0,0.11886221644630175,1
2021-10-09,Suiza,Irlanda del Norte,2.0,0.0,1.0,8.25,1.75,13.5,2.5,0.86,530.75,0.96,1,0.69,0.0,1.0,3.0,11.0,3.0,161.0,4.75,7.25,-1.25,2.5,-0.5,0.17000000000000004,1.0,153.0,0.7069752948085409,-1
2021-10-09,Suecia,Kosovo,3.0,0.0,1.0,6.0,2.5,14.0,2.5,0.8,339.25,0.9199999999999999,1,0.7400000000000001,1.3333333333333333,2.0,3.0666666666666664,11.333333333333334,6.0,238.33333333333334,4.416666666666667,4.0,-0.5666666666666664,2.666666666666666,-3.5,0.05999999999999994,2.25,403.0,0.9105080840492277,-1
2021-10-09,Ghana,Zimbabue,3.0,1.0,0.6,1.0,1.0,15.149999999999999,1.0,0.7845,316.6,0.6000000000000001,1,0.79,1.0,6.0,3.0,18.0,3.0,284.0,2.0,-5.0,-2.0,-2.8500000000000014,-2.0,-0.00550000000000006,0.5,248.0,0.8065275228171078,0
2021-10-09,Etiopía,Sudáfrica,1.0,3.0,0.6500000000000001,2.0,2.0,15.1,5.0,0.805,363.7,0.6,2,0.8125,2.0,4.0,2.0,14.35,0.5,338.4,0.0,-2.0,0.0,0.75,4.5,-0.007499999999999951,-2.0,-275.0,0.17036717656865663,0
2021-10-09,Kazajistán,Bosnia-Herzegovina,0.0,2.0,0.925,2.0,1.5,11.0,5.0,0.78,311.5,1.0,2,0.855,4.25,5.75,1.5,10.5,1.75,445.75,-2.75,-3.75,0.0,0.5,3.25,-0.07499999999999996,-0.25,-268.0,0.1761384714944276,0
2021-10-09,Escocia,Israel,3.0,2.0,1.0,4.0,1.3199999999999998,11.2,2.2,0.8400000000000001,411.6,0.9099999999999999,1,0.8300000000000001,5.0,2.0,2.0,12.5,3.5,400.5,-0.7999999999999998,2.0,-0.6800000000000002,-1.3000000000000007,-1.2999999999999998,0.010000000000000009,0.0,157.0,0.7117225243427553,0
2021-10-10,Colombia,Brasil,0.0,0.0,0.95,5.0,2.8,13.8,3.0,0.634,246.2,0.95,X,0.506,4.8,4.2,2.6,12.8,2.0,261.6,-0.20000000000000018,0.7999999999999998,0.19999999999999973,1.0,1.0,0.128,-1.6,-142.0,0.3063120835780346,1
2021-10-10,Venezuela,Ecuador,2.0,1.0,0.9549999999999998,3.25,2.0,11.75,3.5,0.5900000000000001,196.0,0.95,1,0.5433333333333333,3.8,6.6,1.6600000000000001,13.2,1.6,295.6,-0.2999999999999998,-3.3499999999999996,0.33999999999999986,-1.4499999999999993,1.9,-0.06199999999999983,-1.15,92.0,0.6293885472175023,-1
2021-10-10,Mauritania,Túnez,0.0,0.0,0.725,4.0,2.0,12.9,3.0,0.7739999999999999,267.2,0.6,X,0.8374999999999999,4.0,3.0,2.5,15.05,2.5,419.25,-3.0,1.0,-0.5,-2.1500000000000004,0.5,-0.0635,-3.0,-296.0,0.15395489956790523,1
2021-10-11,Libia,Egipto,0.0,3.0,0.6849999999999999,2.0,0.0,8.8,5.0,0.7670000000000001,284.8,0.6,2,0.8093333333333333,3.6666666666666665,4.666666666666667,2.0,15.633333333333333,0.3333333333333333,357.6666666666667,-2.6666666666666665,-2.666666666666667,-2.0,-6.833333333333332,4.666666666666667,-0.04233333333333322,-2.3333333333333335,-255.0,0.1872623183634652,0
2021-10-11,Bielorrusia,República Checa,0.0,2.0,0.925,1.3333333333333333,2.0,10.0,6.0,0.73,227.0,1.0,2,0.8033333333333333,4.4,6.2,1.4,12.4,2.6,363.6,-3.0666666666666673,-4.866666666666667,0.6000000000000001,-2.4000000000000004,3.4,-0.05400000000000005,-1.0,-187.0,0.2541767916495005,0
2021-10-11,Croacia,Eslovaquia,2.0,2.0,1.0,6.0,1.0,10.0,2.2,0.8640000000000001,534.0,0.9199999999999999,X,0.84,4.0,6.0,2.0,13.0,2.0,401.0,2.4000000000000004,0.0,-1.0,-3.0,0.20000000000000018,0.024000000000000132,2.6,139.0,0.6900062072803139,-2
2021-10-11,Argentina,Uruguay,3.0,0.0,0.95,5.2,1.2,12.2,2.2,0.54,326.0,0.95,1,0.5116666666666666,3.8,4.8,1.0,11.6,2.6,249.4,4.2,0.40000000000000036,0.19999999999999996,0.5999999999999996,-0.3999999999999999,-0.07399999999999995,0.0,3.0,0.5043172397550598,0
2021-10-11,Chile,Paraguay,2.0,0.0,0.9649999999999999,4.0,3.0,18.25,3.5,0.6375,288.5,0.95,1,0.505,2.8,4.0,2.8,15.0,3.6,213.0,-0.2999999999999998,0.0,0.20000000000000018,3.25,-0.10000000000000009,0.03149999999999986,-0.5,91.0,0.6280448056219418,-1
2021-10-11,Costa de Marfil,Malaui,2.0,1.0,0.6,3.0,1.8666666666666665,13.333333333333334,2.3333333333333335,0.8176666666666667,340.0,0.6800000000000002,1,0.85,5.0,6.0,2.0,12.7,1.0,432.6,-1.3333333333333335,-3.0,-0.13333333333333353,0.6333333333333346,1.3333333333333335,-0.032333333333333325,2.3333333333333335,216.0,0.7761545753418307,0
2021-10-11,Macedonia del Norte,Alemania,0.0,4.0,0.8949999999999999,5.0,4.0,14.0,1.0,0.72,224.0,1.0,2,0.9042857142857142,7.2,7.0,1.58,9.2,0.8,714.4,-4.2,-2.0,2.42,4.800000000000001,0.19999999999999996,-0.18199999999999994,0.6000000000000001,-248.0,0.19347247718289215,2
2021-10-11,Letonia,Turquía,1.0,2.0,0.95,2.5,2.3,11.75,6.0,0.7075,191.25,1.0,2,0.8357142857142856,5.0,4.0,3.2,10.6,2.8,460.4,-3.0,-1.5,-0.9000000000000004,1.1500000000000004,3.2,-0.13449999999999995,-0.95,-405.0,0.08855822999698423,0
2021-10-11,México,Honduras,3.0,0.0,0.75,6.25,1.95,13.5,1.5,0.85,382.5,0.6899999999999998,1,0.73,4.5,3.0,1.9,15.5,3.0,239.0,0.0,3.25,0.050000000000000044,-2.0,-1.5,0.12,1.5,265.0,0.821341471737012,-2
2021-10-11,Jamaica,Canadá,0.0,0.0,0.7,3.0,1.3333333333333333,12.333333333333334,4.333333333333333,0.7166666666666667,210.33333333333334,0.75,X,0.79,4.8,4.8,2.0,15.180000000000001,2.2,305.82,-3.133333333333333,-1.7999999999999998,-0.6666666666666667,-2.8466666666666676,2.133333333333333,-0.07333333333333336,-1.8,105.0,0.6466688423256146,0
2021-10-11,Panamá,EE. UU.,1.0,0.0,0.75,5.2,0.9199999999999999,13.8,2.0,0.799,346.62,0.75,1,0.7975,4.75,4.75,1.575,14.25,1.5,365.0,-1.5499999999999998,0.4500000000000002,-0.655,-0.4499999999999993,0.5,0.0015000000000000568,-0.3999999999999999,-236.0,0.20448009968725794,1
2021-10-11,Noruega,Montenegro,2.0,0.0,1.0,6.6,1.6,9.8,2.4,0.826,431.0,0.96,1,0.7600000000000001,3.0,1.6666666666666667,2.6666666666666665,12.666666666666666,3.6666666666666665,253.33333333333334,3.0,4.933333333333333,-1.0666666666666664,-2.8666666666666654,-1.2666666666666666,0.06599999999999984,1.866666666666667,80.0,0.6131368201531431,0
2021-10-11,Países Bajos,Gibraltar,6.0,0.0,1.0,6.4,1.6199999999999999,11.2,0.8,0.9039999999999999,630.6,0.865,1,0.5925,1.25,1.75,2.0,10.75,8.5,125.25,8.95,4.65,-0.3800000000000001,0.4499999999999993,-7.7,0.3114999999999999,2.6,721.0,0.9844865008747647,-2
2021-10-12,Irán,Corea del Sur,1.0,1.0,0.7,4.4,2.2,14.219999999999999,1.2,0.8320000000000001,396.21999999999997,0.7,X,0.4535,6.6,10.2,0.9199999999999999,10.8,1.2,318.32,1.0,-5.799999999999999,1.2800000000000002,3.419999999999998,0.0,0.28780000000000006,0.3999999999999999,31.0,0.544494573083008,0
2021-10-12,Zimbabue,Ghana,0.0,1.0,0.7300000000000002,4.0,2.0,15.45,3.0,0.7905,286.25,0.6,2,0.79,4.0,1.6666666666666667,1.3333333333333333,15.566666666666665,1.0,325.73333333333335,-2.5,2.333333333333333,0.6666666666666667,-0.11666666666666536,2.0,0.0004999999999999449,-1.5,-248.0,0.19347247718289215,0
